timestamp,Vrms,real_power,temperature_c,solar_irradiance_w_m2
2020-05-28 18:00:00,231.7615,174.9777777777778,24.7675,160.73
2020-05-28 18:15:00,230.04344444444445,255.45,24.41,112.89
2020-05-28 18:30:00,230.19044444444444,143.68333333333334,23.8775,86.235
2020-05-28 18:45:00,229.3132222222222,314.3,23.345,59.58
2020-05-28 19:00:00,230.7325,200.68333333333334,22.8125,32.925
2020-05-28 19:15:00,226.5398888888889,256.1722222222222,22.28,6.27
2020-05-28 19:30:00,224.86472222222224,326.05555555555554,21.965,4.7025
2020-05-28 19:45:00,225.47016666666664,223.77777777777777,21.65,3.135
2020-05-28 20:00:00,225.6578888888889,407.03333333333336,21.335,1.5675
2020-05-28 20:15:00,226.29327777777777,137.96666666666667,21.02,0.0
2020-05-28 20:30:00,226.20794444444445,286.24444444444447,20.814999999999998,0.0
2020-05-28 20:45:00,227.69233333333335,245.46666666666667,20.61,0.0
2020-05-28 21:00:00,227.8872222222222,263.3666666666667,20.405,0.0
2020-05-28 21:15:00,228.5845,290.93333333333334,20.2,0.0
2020-05-28 21:30:00,229.33700000000002,219.2111111111111,20.04,0.0
2020-05-28 21:45:00,230.00349999999997,318.0888888888889,19.88,0.0
2020-05-28 22:00:00,229.9030698005064,128.35433115402674,19.72,0.0
2020-05-28 22:15:00,230.8001407424519,283.22371473330446,19.56,0.0
2020-05-28 22:30:00,229.8131111111111,155.07980690015935,19.4075,0.0
2020-05-28 22:45:00,228.56527777777777,237.62777777777777,19.255,0.0
2020-05-28 23:00:00,229.7531111111111,198.87222222222223,19.1025,0.0
2020-05-28 23:15:00,230.63127777777777,203.99444444444444,18.95,0.0
2020-05-28 23:30:00,230.94005555555555,222.00555555555556,18.8275,0.0
2020-05-28 23:45:00,230.73705555555554,173.63333333333333,18.705,0.0
2020-05-29 00:00:00,230.78727777777777,255.05555555555554,18.5825,0.0
2020-05-29 00:15:00,231.20772222222223,129.17222222222222,18.46,0.0
2020-05-29 00:30:00,232.1891666666667,280.4222222222222,18.3775,0.0
2020-05-29 00:45:00,233.86227777777776,156.6,18.295,0.0
2020-05-29 01:00:00,232.98816666666667,228.60555555555555,18.2125,0.0
